Filament,Productionline,Manufacturer,Model,Source,PrintTempFirstLayer (ºC),PrintTempOtherLayers (ºC),BedTempFrstLay (ºC),BedTempOthLay (ºC),EnclTempFrstLay (ºC),EnclTempOthLay (ºC),ExtrMultiplier,PressAdvaEnab,PressAdv,SmthTime,Cooling,FanSpeedMin,FanSpeedMax,BridgesFanSpeed,ChamberAuxFanSpd,DisFanFirstLayers,FllFanSpeedAt,MaxVolSpeed (mm^3/s),RetrLengt (mm),RetrSpd (mm/s),DeRetrtSpd (mm/s),RecommSpsMax (mm/s),RecommSpsMax
3DXTech,Pro HIPS,Sovol,SV06 Plus,Review,354,344,696,686,598,510,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PPSU (Polyphenylsulfone),Sovol,SV07,Review,355,345,697,687,599,511,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK (Polyether Ether Ketone),Zortrax,M200 Plus,Review,355,345,698,688,600,512,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber ABS,Zortrax,M300 Dual,Review,355,345,699,689,601,513,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber Nylon,Ultimaker,Ultimaker S5 Pro Bundle,Review,355,345,701,691,602,513,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PETG,Ultimaker,Ultimaker S5,Review,356,346,702,692,603,514,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber Polycarbonate,Ultimaker,Ultimaker S3,Review,356,346,703,693,604,515,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PPSU,Ultimaker,Ultimaker 2+ Connect,Review,356,346,704,694,605,516,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro Carbon Fiber PEEK,Ultimaker,Ultimaker 2 Extended+,Review,356,346,705,695,606,517,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro HTN (High-Temperature Nylon),Ultimaker,Ultimaker 2+,Review,356,346,706,696,607,518,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro HIPS Carbon Fiber,Ultimaker,Ultimaker Original+,Review,357,347,707,697,608,519,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK Carbon Fiber,Ultimaker,Ultimaker 3,Review,357,347,709,699,609,519,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK CF30 (Carbon Fiber Filled PEEK),Prusa,Original Prusa i3 MK3,Review,357,347,710,700,610,520,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK CF20 (Carbon Fiber Filled PEEK),Prusa,Original Prusa i3 MK3S,Review,357,347,711,701,611,521,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3DXTech,Pro PEEK GF30 (Glass Fiber Filled PEEK),Prusa,Original Prusa i3 MK3S+,Review,358,348,712,702,612,522,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PLA (Polylactic Acid),Prusa,Original Prusa Mini,Review,358,348,713,703,613,523,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,ABS (Acrylonitrile Butadiene Styrene),Prusa,Original Prusa i3 MK2,Review,358,348,714,704,614,524,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PETG (Polyethylene Terephthalate Glycol),Prusa,Original Prusa i3 MK2S,Review,358,348,716,706,615,524,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,ASA (Acrylonitrile Styrene Acrylate),Prusa,Original Prusa i3 MK2.5,Review,359,349,717,707,616,525,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,CPE (Co-Polyester),AnkerMake,M5,Review,359,349,718,708,617,526,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,CPE HG100 (High-Gloss Co-Polyester),AnkerMake,M5C,Review,359,349,719,709,618,527,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Nylon FX256,Anycubic,Kobra 2,Review,359,349,720,710,619,528,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Timberfill (Wood-Infused PLA),Anycubic,Kobra 2 Max,Review,360,350,721,711,620,529,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Vertigo Grey (High-Heat PLA),Anycubic,Kobra 2 Neo,Review,360,350,722,712,621,530,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Rapunzel Silver (High-Heat PLA),Anycubic,Kobra 2 Plus,Review,360,350,724,714,622,530,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Crystal Clear (Clear PLA),Anycubic,Kobra 2 Pro,Review,360,350,725,715,623,531,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,Flexfill 98A (Flexible TPU),COMGROW,T500,Review,361,351,726,716,624,532,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PP (Polypropylene),Creality,CR-10 Max,Review,361,351,727,717,625,533,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PC-ABS (Polycarbonate-ABS Blend),Creality,CR-10 SE,Review,361,351,728,718,626,534,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Filamentum,PVA (Polyvinyl Alcohol),Creality,CR-10 Smart Pro,Review,361,351,729,719,627,535,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Standard PLA (Polylactic Acid),Creality,CR-200B Pro,Review,362,352,730,720,628,536,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Pro PLA (PLA+),Creality,CR-3040 Pro,Review,362,352,732,722,629,536,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday PLA (High-Performance PLA),Creality,CR-5 Pro High-​Temp,Review,362,352,733,723,630,537,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Industrial PLA,Creality,CR-​M4,Review,362,352,734,724,631,538,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Advanced PLA,Creality,CR-10 V3,Review,363,353,735,725,632,539,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Biome3D PLA (Biodegradable PLA),Creality,CR-10 Max,Review,363,353,736,726,633,540,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Pro PLA v3,Creality,CR-10 SE,Review,363,353,737,727,634,541,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,HydroSupport (Water-Soluble Support Material),Creality,CR-10 Smart Pro,Review,363,353,739,729,635,541,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,PETG (Polyethylene Terephthalate Glycol),Creality,CR-200B Pro,Review,364,354,740,730,636,542,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Algae-Fuel PLA (Algae-Infused PLA),Creality,CR-3040 Pro,Review,364,354,741,731,637,543,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Entwined Hemp PLA (Hemp-Infused PLA),Creality,CR-5 Pro High-​Temp,Review,364,354,742,732,638,544,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Wound Up Coffee PLA (Coffee-Infused PLA),Creality,CR-​M4,Review,364,354,743,733,639,545,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Beer PLA (Beer-Infused PLA),Elegoo,Neptune 3 Max,Review,364,354,744,734,640,546,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Buzzed Beer Filament (Beer-Infused PLA),Elegoo,Neptune 3 Plus,Review,365,355,745,735,641,547,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Beer Filament (Beer-Infused PLA),Elegoo,Neptune 3 Pro,Review,365,355,747,737,642,547,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Landfillament (Recycled PLA),Elegoo,Neptune 4,Review,365,355,748,738,643,548,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Industrial R-PETG (Recycled PETG),Elegoo,Neptune 4 Max,Datasheet,210,200,60,50,45,40,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Glass Filled PLA (Glass Fiber-Infused PLA),Elegoo,Neptune 4 Plus,Datasheet,240,230,100,90,80,70,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday ABS (Acrylonitrile Butadiene Styrene),Elegoo,Neptune 4 Pro,Datasheet,230,220,80,70,65,60,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D-Fuel,Workday PETG (Polyethylene Terephthalate Glycol),FlashForge,Adventurer 3,Datasheet,220,210,60,50,45,40,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PLA (Polylactic Acid),FlashForge,Adventurer 3 Pro,Datasheet,200,190,60,50,45,40,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,ABS (Acrylonitrile Butadiene Styrene),FlashForge,Adventurer 4,Datasheet,220,210,60,50,45,40,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PETG (Polyethylene Terephthalate Glycol),FlashForge,Adventurer 4 Pro,Datasheet,240,230,90,80,75,70,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,TPU (Thermoplastic Polyurethane),FlashForge,Creator 3 Pro,Datasheet,240,230,100,90,80,70,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PA (Nylon),FlashForge,Guider 3,Datasheet,240,230,100,90,80,70,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,HIPS (High Impact Polystyrene),FLSUN,Super Racer,Datasheet,200,190,60,50,45,40,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PVA (Polyvinyl Alcohol),FLSUN,V400,Datasheet,225,215,83,73,66,59,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PC (Polycarbonate),FLSUN,Q5,Datasheet,226,216,84,74,67,60,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,ASA (Acrylonitrile Styrene Acrylate),LDO Motors,Voron 2.4 300,Datasheet,226,216,86,76,68,60,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PP (Polypropylene),LDO Motors,Voron 2.4 350,Datasheet,226,216,87,77,69,61,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PEI (Polyetherimide),LDO Motors,Voron Trident 250,Datasheet,226,216,88,78,70,62,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PPSU (Polyphenylsulfone),LDO Motors,Voron Trident 300,Datasheet,227,217,89,79,71,63,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PC-ABS (Polycarbonate-ABS Blend),LDO Motors,Voron V0-S1,Datasheet,227,217,90,80,72,64,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,Wood PLA (Wood-Infused PLA),LDO Motors,Voron V0.2-S1,Datasheet,227,217,91,81,73,65,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
FiloAlfa,PETG-CF20 (Carbon Fiber-Infused PETG),MINGDA,Magician Max,Datasheet,227,217,93,83,74,65,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ABS (Acrylonitrile Butadiene Styrene),MINGDA,Magician Pro,Datasheet,228,218,94,84,75,66,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PLA (Polylactic Acid),MINGDA,Magician X2,Datasheet,228,218,95,85,76,67,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PETG (Polyethylene Terephthalate Glycol),Qidi Tech,i-Fast,Datasheet,228,218,96,86,77,68,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ASA Pro (Acrylonitrile Styrene Acrylate),Qidi Tech,X-CF Pro,Datasheet,228,218,97,87,78,69,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-SEMIFLEX (Semi-Flexible TPU),Qidi Tech,X-Max 3,Review,228,218,98,88,79,70,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-ULTRAT (High-Performance ABS),Qidi Tech,X-Plus 3,Review,229,219,99,89,80,71,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-GLASS (Glass Fiber-Infused PETG),Qidi Tech,X-Smart 3,Review,229,219,101,91,81,71,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-HIPS (High Impact Polystyrene),Snapmaker,Artisan,Review,229,219,102,92,82,72,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-NYLON (Nylon),Snapmaker,Artisan 3D Drucker,Review,229,219,103,93,83,73,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PCABS (Polycarbonate-ABS Blend),Snapmaker,J1,Review,230,220,104,94,84,74,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Zortrax,Z-PETG Filament for Inkspire (Resin for Zortrax Inkspire 3D Printer),Snapmaker,J1s,Review,230,220,105,95,85,75,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Standard Resin,Snapmaker,Snapmaker 2.0,Review,230,220,106,96,86,76,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Tough Resin,Snapmaker,SV01 Pro,Review,230,220,108,98,87,76,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Flexible Resin,Sovol,SV04,Review,231,221,109,99,88,77,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Durable Resin,Sovol,SV06,Review,231,221,110,100,89,78,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,High Temp Resin,Sovol,SV06 Plus,Review,231,221,111,101,90,79,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental SG Resin,Sovol,SV07,Review,231,221,112,102,91,80,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental LT Clear Resin,Zortrax,M200 Plus,Review,232,222,113,103,92,81,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental Model Resin,Zortrax,M300 Dual,Review,232,222,114,104,93,82,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Dental Model Resin (Color),Ultimaker,Ultimaker S5 Pro Bundle,Review,232,222,116,106,94,82,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Surgical Guide Resin,Ultimaker,Ultimaker S5,Review,232,222,117,107,95,83,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Castable Wax Resin,Ultimaker,Ultimaker S3,Review,233,223,118,108,96,84,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Castable Resin,Ultimaker,Ultimaker 2+ Connect,Review,233,223,119,109,97,85,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Rigid Resin,Ultimaker,Ultimaker 2 Extended+,Review,233,223,120,110,98,86,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Grey Pro Resin,Ultimaker,Ultimaker 2+,Review,233,223,121,111,99,87,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Clear Resin,Ultimaker,Ultimaker Original+,Review,234,224,122,112,100,88,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Black Resin,Ultimaker,Ultimaker 3,Review,234,224,124,114,101,88,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,White Resin,Prusa,Original Prusa i3 MK3,Review,234,224,125,115,102,89,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Color Kit (for Color Mixing),Prusa,Original Prusa i3 MK3S,Review,234,224,126,116,103,90,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,Elastic Resin,Prusa,Original Prusa i3 MK3S+,Review,235,225,127,117,104,91,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Formlabs,High Temp V2 Resin,Prusa,Original Prusa Mini,Review,235,225,128,118,105,92,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PLA Filament,Prusa,Original Prusa i3 MK2,Review,235,225,129,119,106,93,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,ECO-ABS Filament,Prusa,Original Prusa i3 MK2S,Review,235,225,131,121,107,93,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PETG Filament,Prusa,Original Prusa i3 MK2.5,Review,236,226,132,122,108,94,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,Nylon Filament,AnkerMake,M5,Review,236,226,133,123,109,95,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,HIPS Filament,AnkerMake,M5C,Review,236,226,134,124,110,96,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
Dremel,PVA Filament,Anycubic,Kobra 2,Review,236,226,135,125,111,97,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,TPU,Anycubic,Kobra 2 Max,Review,236,226,136,126,112,98,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Cheetah TPU,Anycubic,Kobra 2 Neo,Review,237,227,137,127,113,99,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Armadillo TPU,Anycubic,Kobra 2 Plus,Review,237,227,139,129,114,99,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,Eel TPU,Anycubic,Kobra 2 Pro,Review,237,227,140,130,115,100,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaFlex,SemiFlex TPU,COMGROW,T500,Review,237,227,141,131,116,101,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,NINJAFLEX TPU,Creality,CR-10 Max,Review,238,228,142,132,117,102,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-RIGID,Creality,CR-10 SE,Review,238,228,143,133,118,103,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-FLEX,Creality,CR-10 Smart Pro,Review,238,228,144,134,119,104,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-COPPER,Creality,CR-200B Pro,Review,238,228,146,136,120,104,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PLA,Creality,CR-3040 Pro,Review,239,229,147,137,121,105,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PC,Creality,CR-5 Pro High-​Temp,Review,239,229,148,138,122,106,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-PA,Creality,CR-​M4,Review,239,229,149,139,123,107,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-CASE,Creality,CR-10 V3,Review,239,229,150,140,124,108,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-LASTO,Creality,CR-10 Max,Review,240,230,151,141,125,109,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-ABS,Creality,CR-10 SE,Review,240,230,152,142,126,110,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-HIPS,Creality,CR-10 Smart Pro,Review,240,230,154,144,127,110,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-CARBON,Creality,CR-200B Pro,Review,240,230,155,145,128,111,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
NinjaTek,E-GOLD,Creality,CR-3040 Pro,Review,241,231,156,146,129,112,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PLA,Creality,CR-5 Pro High-​Temp,Review,241,231,157,147,130,113,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,ABS,Creality,CR-​M4,Review,241,231,158,148,131,114,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PETG,Elegoo,Neptune 3 Max,Review,241,231,159,149,132,115,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Flexible TPU,Elegoo,Neptune 3 Plus,Review,242,232,160,150,133,116,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Wood PLA,Elegoo,Neptune 3 Pro,Review,242,232,162,152,134,116,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,Marble PLA,Elegoo,Neptune 4,Review,242,232,163,153,135,117,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PVA,Elegoo,Neptune 4 Max,Review,242,232,164,154,136,118,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,HIPS,Elegoo,Neptune 4 Plus,Review,243,233,165,155,137,119,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PC,Elegoo,Neptune 4 Pro,Review,243,233,166,156,138,120,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PCTG,FlashForge,Adventurer 3,Review,243,233,167,157,139,121,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,PETG Carbon Fiber,FlashForge,Adventurer 3 Pro,Review,243,233,169,159,140,121,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
3D Solutech,ABS Carbon Fiber,FlashForge,Adventurer 4,Review,244,234,170,160,141,122,2,TRUE,1,0,TRUE,10,80,60,40,0,50,6,30,40,50,,
